Ayúdeme a volver a configurar mi lengua al Inglés.	¿Pueden cambiar mi página a inglés, por favor?	1
Ayúdeme a volver a configurar mi lengua al Inglés.	Quiero cancelarlo y volver a pedir.	0
ayer despues de chatear con un compañero .... muy bien por cierto .....	¿Por qué el vendedor requiere coste de envío para un producto con envío gratuito?	0
Ayer hice el pedido y hoy lo he vuelto a realizar, me preocupa que me lo aprueben dos veces.	Ya he pagado, pero aparece como que no lo hice.	0
Ayer hice el pedido y hoy lo he vuelto a realizar, me preocupa que me lo aprueben dos veces.	No he recibido el pedido y el número de seguimiento que me dieron está mal.	0
ayer hice un pedido lo pague pero el correo no es el mio me equivoque	Hice el pedido, pero ellos subieron el precio de repente.	0
ayer hice un pedido pero ha sido rechazado por ustedes	Hice un pedido, pero me lo cerraron.	1
ayer hice unas consultas x un paquete que no a llegado	No puedo localizar el pedido que hice.	0
ayer realice el deposito de mi pedido por medio de mercado de pago deposite en un oxxo	¿Cómo hago un pago con el reembolso de un pedido?	0
ayer realice el deposito de mi pedido por medio de mercado de pago deposite en un oxxo	He pagado con DOKU. ¿Por qué el estado del pedido sigue en Pendiente de pago?	0
Ayer recibí el pedido y no viene en su embalaje original	Pagué, pero no recibí el pedido.	0
ayer se me solicito un papel justificante de correos de donde esta el pedido. ahora que hago	Ahora me ha llegado un email que dice que mi pedido ha sido cancelado porque no pagué.	0
ayer y ahora mismo otra vez	¿Pueden enviarme la mercancía otra vez si ya he pagado?	0
ayuda de una persona en español	¿Cómo puedo contactar a una persona de atención al cliente vía telefónica?	0
ayuda de una persona en español	No puedo abrir una disputa. Necesito su ayuda.	0
bien lo envié a su misma dirección	¿Puedo registrar otra cuenta con la misma dirección de email?	0
Botón para agilizar el trámite	¿Dónde está el botón de Chatear ahora?	0
Buen día hay varios pedidos cerrados que a un no han llegado	Eliminar los pedidos cerrados.	0
Buen día, estoy dando seguimiento a la solicitud de hace varios dias, el vendedor no responde.	El vendedor no me responde.	1
Buen día. Estoy dando seguimiento a mi solicitud de hace varios días. El vendedor no ha respondido, usted puede ayudarme ?	El proveedor no ha respondido a mis emails.	0
buen dia escribo para realizar el seguimiento de un pedido	¿Cómo introduzco el número de seguimiento al devolver un pedido?	0
buen dia quiero saber como el status de mi reembolso de una compra que no se autorizo	¿Cómo se usa PayPal como método de reembolso?	0
¿Còmo cambio la tarjeta que está por defecto?	¿Qué es dirección por defecto?	0
¿Por qué el botón de seleccionar país no aparece?	¿Por qué no funciona el botón de la Cesta?	0
¿Qué hago cuando he recibido un producto que no he pedido?	He recibido un producto defectuoso.	0
¿Qué sucede cuando un pedido se cierra?	¿Por qué no se muestra mi pedido?	0
¿Ya realice mi pago el día de ayer, que procede?	En el sitio web dice que mi pedido ya ha sido entregado, pero no lo he recibido.	0
A QUE HORA SE DESOCUPA SU SISTEMA	Dice que no se vende a este país.	0
abri disputa de un pedido, el acuerdo fue que tengo que devolver el producto para conseguir el reembolso	¿Tengo que pagar comisiones para un reembolso?	0
Abri una cuenta y ahora me aparece bloqueada	¿Hay cupones descuento en mi cuenta ahora?	0
abri una disputa me piden mandar pruebas, ya las mandé pero aparece que no las recibieron	Ya he pagado, pero aparece como que no lo hice.	0
Abrir disputa sobre falta de pedido	No soy capaz de abrir una disputa.	0
abrir una disputa y contactar una disputa es lo mismo?	Es imposible abrir una disputa.	0
Acabo de entrar en mi perfil	Escribí mal el nombre en mi perfil.	0
acabo de hablar con correos, hasta que el envio no llega, la responsabilidad es del que envia	¿Cómo puedo cancelar un producto que acabo de hacer?	0
acabo de pedir el pedido pero me equivoque en la talla	El vendedor me envió la talla equivocada.	0
aceptan pagos con tarjeta VISA O MASTERCARD	¿Aceptan Visa de débito?	1
Adonde estas mi perfil?????? Viejo	¿Cómo edito mi perfil de miembro?	0
aduana me pide un recibo de compra	El vendedor me pide ahora más dinero por el producto.	0
aduana me pide un recibo de compra	¿Cómo recibo un reembolso de WebMoney?	0
agira con que confianza puedo pedir un producto	¿Es *** un vendedor de confianza?	0
ahh es que tengo una apelacion	¿Puedo usar PayPal para pagar ya que no tengo una tarjeta de crédito?	0
Al decirle que no lo queria cancelar, porque es el que me gusta, me remiten un nuevo correo al dia siguiente en el que me ponen que está fuera de stock. ¿no les parece todo esto incorrecto?	Me parece que todos los productos son publicidad engañosa.	0
Al momento de pagar, me salió que hubo un error, pero al revisar el estado de cuenta, sí se me descontó el dinero	Me pregunto el estado de mi disputa.	0
alguien para q conteste mis preguntas en español	Alguien usó mi dirección de email para abrir una cuenta.	0
aparece como cancelado la compra	Hice el pago por Boleto, pero aún aparece como pendiente de pago.	0
aparece el pedido como cancelado	El pedido no es como estaba descrito.	0
aun no he tenido respuesta de mi apelación	No he tenido noticias de mi disputa escalada. ¿Qué puedo hacer?	0
aun no me dan respuesta, y necesito seguir haciendo unas compras	Me pregunto si hay alguna respuesta para mi disputa escalada.	0
aun no puedo realizar un pago	¿Cómo puedo pagar todos mis pedidos con un pago?	0
aun no se nada de la disputa	Abrí una disputa y, por ahora, nada.	1
Ayer hice un pedido está pagado y no sale en mis pedidos	Necesito cancelar un pedido, pero no ha opción para cancelar en Mis Pedidos.	0
Ayer hice un pedido está pagado y no sale en mis pedidos	¿Cómo puedo pagar mis pedidos en un solo pago?	0
Ayer realice un pedido y no está en mis pedidos	¿Cómo puedo pagar mis pedidos en un solo pago?	0
buen día necesitaría saber si las disputas que tuve que realizar ya tienen el reembolso realizado	Quiero saber si mi pedido ha sido realizado.	0
buena tarde, resulta que la proteccion de el producto se termino pero no me llegó un correo avisando que estaba a punto de terminar y aun no he recibido el producto.	Devolví el producto y no he recibido el reemplazo o reembolso.	0
buenas tardes ,sigo sin recibir mi pedido	Necesito pagar mi pedido, pero sigo recibiendo un mensaje de error.	0
buenas tardes por que no se ha acreditado mi pago	¿Por qué se ha devuelto mi paquete?	0
buenas tardes, hace mas o menos cuatro meses realice dos compras a dos tienda compre unos relojes y esta es la fecha y no he recibido el pedido. ya fui a	Pagué mi pedido y no lo he recibido.	1
Buenas tardes, hice un pedido y el cargo ya fue hecho a mi tarjeta de credito, pero me llego un correo diciendo que el pago no fue aceptado, quiero mi reembolso	Hice un pedido antes y el pedido no se completó porque el vendedor fue suspendido.	0
BUENAS TARDES, ME ENVIABAN UN PRODUCTO Y NO ME LO HAN ENVIADO Y HAN ELIMINADO UN SEGUIMIENTO DE DHL Y AHORA ME HAN PUESTO OTRO...TODO ESO CUANDO ME HE QUEJADO	Me han dado un número de seguimiento para productos con destino en otro país.	0
Buenas tardes. No se registra mi pago	¿Cómo compruebo si mi pago se efectuó?	0
bueno si ves en mis mensajes	¿Cómo consigo mi reembolso si no recibo respuesta a mis peticiones?	0
Buenos días quiero cambiar la dirección para próximos envíos, pero me dice que tengo que ponerlo en inglés.	Soy incapaz de cambiar mi dirección de email. Dice que ya está en uso.	0
buenos dias, me dicen que tengo una apelacion abierta, ya les conteste y les mande lo que me pedian, no entiendo porque si no llegue a pagar, cancele el pedido y compre otros guantes, cuando lo vi no me fije y pense de otro que ustedes cancelaron y estoy p	No he recibido el pedido y el número de seguimiento que me dieron está mal.	0
buenos dias, realice dos compra el dia viernes	El proveedor cambia el precio inmediatamente después de que realice el pedido. ¿Qué puedo hacer?	0
Buenos días, si el pedido no me llega me devuelven el dinero?	Si pido ahora con UPS, ¿en cuántos días llega el artículo a mi país?	0
Cambiar direccion de email por error	Confirmé los artículos por error.	0
CADUCO LA CONFIRMACION DE ENTREGA	No puedo cambiar la dirección de entrega, ¿qué hacer?	0
cancele mi pedido pero me lo rechazaron que puedo hacer	Hice un pedido, pero me lo cerraron.	0
COBRARON UN PEDIDO QUE NO EXISTE Y ENVIE EL EMAIL COMO ME DIJERON Y NO RECIBO RESPUESTA	Ya he pagado el pedido y aparece como Pedido sospechoso.	0
como cambiar el costo de Euros a Dolares estadounidenses una vez ya realizada la operacion, es decir debieran asi figurar en mis pedidos pues en argentina debo abonar impuesto aduanero enUs dollars	Soy incapaz de cambiar mi dirección de email. Dice que ya está en uso.	0
como cambio la direccion de envio de un pedido	¿Cómo cambio la dirección de entrega?	1
como cambio la direccion de envio de un pedido	¿Cómo cambio la dirección de envío?	1
como cambio la direccion de envio de un pedido	¿Cómo cambio las estrellas de la valoración?	0
como cambio numero tarjeta visa?	¿Puede funcionar mi tarjeta Visa de regalo?	0
como cancelar una orden ya enviada	Ya he pagado el pedido y aparece como Pedido sospechoso.	0
como cancelar una orden ya enviada	¿Cómo cancelar una disputa abierta?	0
Como consigo un reembolso sin disputa	Tengo una disputa sin resolver.	0
Como consigo un reembolso sin disputa	¿Puedo confiar en un vendedor sin reseñas?	0
como es el proceso de reembolso	He enviado una apelación para tarjeta de crédito, ¿cómo consulto el proceso?	0
Como es la transacción de dinero si es seguro comprar cuanto tiempo tarda el producto en llegar que osa con aduana	He pagado una vez, pero el dinero cobrado es como si hubiera pagado dos veces.	0
¿cómo seguimiento mi producto?	No aceptan tarjetas Business o comerciales.	0
¿cómo seguimiento mi producto?	¿Aceptan PayPal como opción de pago?	0
como funcionan las disputas	Me gustaría hablar con alguien del equipo de disputas.	0
como genero la orden en la pag	¿Cómo consulto la página web en ruso?	0
como hago para rastrear pues automaticamente el sistema activo la recepcion y la vaLoracion y YO AUN NO RECIBO EL PEDIDO	Tengo una disputa y la compañía no ha hecho nada para resolver el problema.	0
como les mando el comprobante del pago?	¿Pueden hacer vestidos personalizados? Si les mando una foto, ¿pueden hacerlo igual?	0
como me depositan el dinero de reembolso	No recibí un reembolso de mi dinero. Han pasado dos meses. ¿Cuándo devolverán el dinero?	0
Como pago. no me lo permiten	Hice el pago por Boleto, pero aún aparece como pendiente de pago.	0
como puedo cambiar el medio de pago	Hice el pago, pero aparece como no pagado.	0
como puedo hacer el vendedor subio el precio y me dijo que iba a hacer la devolucion pero hasta ahora no devuelve el pago	Pagué el pedido y el vendedor me escribe que no queda, ¿qué hacer?	0
como puedo pagar todos los articulos juntos?	¿Todos los pedidos vienen juntos?	0
Como puedo ponerme en contacto con un vendedor?	¿Cómo puedo ponerme en contacto con el vendedor?	1
como puedo quitar los pedidos recibidos de mi lista de pedidos	¿Los pedidos múltiples se envían como uno?	0
como puedo quitar los pedidos recibidos de mi lista de pedidos	¿Cómo pago todos los pedidos de mi Cesta de la compra?	0
Como puedo rastrear mi producto	¿Puedo recibir mi producto con entrega contra reembolso?	0
como puedo saber si mi pago ya fue evaluado y aceptado	¿Cómo puedo saber si mi producto fue enviado?	0
Como puedo saber si mi producto fue envíado	Me gustaría saber por qué mi pedido fue cancelado.	0
Como recupero mi contraseña	¿Cómo puedo restablecer mi contraseña?	1
como recupero un pedido cancelado por error	Confirmé por error pedido recibido.	0
como recupero un pedido cancelado por error	Quiero cancelar el pedido. Hay un error.	0
como salir la cuenta movil desde la pagina con un navegador	Quiero reactivar la cuenta.	0
como se abre una disputa de unde un pedido cancelado?	¿Cómo abro una disputa por un pedido completado?	0
Como se cuanto demora mi pedido?	¿Mi pedido se entrega en mi domicilio?	0
cómo vuelvo a pagar mi pedido	¿Cómo puedo pagar todo mi pedido con un pago?	0
compre dos pulseras inteligentes y una de ellas no funciona ha dejado de funcionar	Intento usar el código de descuento y hoy no funciona.	0
compre dos pulseras inteligentes y una de ellas no funciona ha dejado de funcionar	Tengo una tarjeta de débito y no tiene fecha de caducidad.	0
compre telefono elephone en tienda store y el envio a demorado demasiado, lo mas probable es que no tengan el producto	¿Pueden confirmar que el producto está en stock?	0
compre un articulo, pero el vendedor indico un precio mas bajo del real y la aduana de mi pais lo regreso	El proveedor sube el precio de los productos y requiere un pago extra.	0
compre un articulo, pero el vendedor indico un precio mas bajo del real y la aduana de mi pais lo regreso	¿Cómo ver el precio de un producto?	0
compre un movila me llego tarde pero cuando llego no funcion el microfono	Dicen que me han enviado un email, pero no sé adónde.	0
con alguien que no sea un robot	No quiero conectarme a un robot.	1
con quien me puedo comunicar para que me den una solucion	¿Cómo hago para que el pedido se me envíe rápidamente?	0
contactar con un operador español	¿Cómo puedo contactar con un vendedor si ya no está listado?	0
contactar un representante	Necesito hablar con un representante.	1
correo electronico para contactar	Recibo un email de que un nuevo correo ha llegado.	0
COSA QUE NUNCA HABIA SUCEDIDO EN UN ENVIO ,COBRAR IMPUESTOS .	Nunca recibí un reembolso.	0
creo que un vendedor me ha engañado	Se me ha cobrado por algo que no he pedido.	0
cual es el codigo de seguridad?	¿Está regulada la seguridad de los productos?	0
Cuál es la vía para pagar con el dinero del reembolso que ustedes me hicieron	El vendedor me dijo que cancelara el pedido para devolverme el dinero. ¿Qué puedo hacer?	0
CUANDO EN LOCALIZACION DE PEDIDO ME MUESTRA ESTO !! Procesamiento de fondos!! QUE SIGNIFICA	¿Qué significa el estado Procesamiento de Fondos?	1
cuando le doy pagar solo me da el precio de un articulo	¿Cómo ver el precio de un producto?	0
CUANDO ME DAN UN NUMERO DE RASTREO DE DHL PERO NO SE ENCUENTRA EL RASTREO PORQ	Me han cobrado, pero el pedido sigue pendiente de pago.	0
cuando me van a devolver mi reembolso	Me da un error cuando intento comprar.	0
cuando me van a devolver mi reembolso	¿Por qué no recibo un reembolso por el pedido?	0
Cuando pago me sale error en el pago	¿Necesito iniciar sesión en la cuenta de DOKU cuando hago el pago?	0
cuando selecciono todos los productos, el costo del envio quiero que sea el de un solo producto	¿Cómo puedo pagar todos mis productos en la cesta de la compra en un solo pago?	0
cuando selecciono todos los productos, el costo del envio quiero que sea el de un solo producto	Cuando compro un producto en la Cesta, el precio de promoción no está disponible.	0
cuando termina el periodo de fiestas. Veo que el proveedor no envio mi pedido y tampoco me contesta	El vendedor descontó el precio, pero cuando hago el pedido veo el precio anterior.	0
cuando yo abri las disputas	Me cobraron en mi tarjeta de crédito cuando yo nunca les he comprado nada.	0
cuando yo abri las disputas	¿Devuelven las monedas cuando cancelo un pedido pagado por adelantado?	0
CUANTO TIEMPO DEBO ESPERAR POR EL REEMBOLSO	¿Por qué debería esperar a que el vendedor respondiera mi disputa?	0
cuanto tiempo demora un reembolso	¿En cuánto tiempo puedo recibir el reembolso?	1
cuanto tiempo tarda una apelación	¿Cuánto tiempo dura una disputa?	0
cuanto tiempo tarda una apelación	He enviado una apelación para tarjeta de crédito, ¿cómo consulto el proceso?	0
debe haber una forma facil no puedo perder mas tiempo en cambiar unos simples numeros	¿Hay una forma de que la entrega sea más rápida?	0
debo de pagar los gastos de envío de un producto que mandé a reparar?	¿Cuánto debo pagar por impuestos y tasas de aduanas?	0
debo esperar el reembolso para realizar un nuevo pedido	He cancelado mi pedido, ¿cuándo puedo esperar un reembolso?	0
Debo hacerlo uno por uno de cada articulo del pedido o habría alguna forma de abrir disputa por el total del pedido?	He pagado con WebMoney. ¿Por qué el estado del pedido sigue siendo Pendiente de pago?	0
decidi que devolvieran el dinero y todavia estoy esperando.	Abrir disputa hace un mes y aún estoy esperando respuesta.	0
desde el mes de abril solicite un pedido	Quiero hacer el seguimiento de un pedido.	0
DESEO COMUNICARME CON LA OPERADORA ASH	¿Cuál es la situación con mi disputa?	0
DESEO USAR OTRA, PORQUE LA ANTERIOR LA ANULE	¿Pueden enviarme la mercancía otra vez si ya he pagado?	0
disculpa tengo duda de porque mi pedido no ha sido enviado	¿Por qué mi pedido ha sido cerrado por No enviado?	0
donde cambio mi tarjeta de pago	¿Cómo cambio mi dirección de email?	0
donde cambio mi tarjeta de pago	Recibo un mensaje de error cuando hago mi pago con tarjeta de crédito.	0
donde esta mi pedido y aparece como entregado	Ya realicé mi pago, pero aparece como no pagado. ¿Qué hago?	0
Donde figura la tarjeta con la que pague	He cambiado la tarjeta que usé para el pedido.	0
donde puedo iniciar chat????	No puedo iniciar sesión en mi cuenta. ¿Qué puedo hacer?	0
Donde puedo ver cuanto tiempo tengo de garantia	¿Dónde puedo ver el número de seguimiento?	0
Donde puedo ver cuanto tiempo tengo de garantia	¿Puedo preguntar sobre el tiempo de procesamiento?	0
e anulado un pedido por error	He hecho un pago duplicado por error.	0
e cancelado un pedido por error como puedo restaurarlo	Confirmé el pedido por error.	0
efectivo ,pro me aparece la tarjeta y no deseo utilizarla mas	He enviado foto de mi ID y de la tarjeta de crédito. ¿Qué va a pasar?	0
eh cancelado un pedido por error	Mi pedido fue cancelado por sospechas, ¿cómo recibir un reembolso?	0
el dinero ya me fue devuelto hace una semana	¿Cómo me devuelven el dinero?	0
el formulario de disputa no funciona	El formulario de disputa no funciona.	1
EL formulario de disputa no se visualiza correctamente	He rellenado el formulario de disputa, ¿cómo recibo mi reembolso?	0
El numero de seguimiento no funciona	Mi número de seguimiento nunca funciona.	1
El otro día compré y anule un pedido ahora está en estado finalizado pero está cobrado en mi tarjeta de crédito	Se me ha cobrado el pago, pero no está reflejado en el pedido.	0
El pago es en mi tarjeta de débito y si cuento con recursos. de hecho anoche hice algunas compras sin problemas	¿Cómo pago mis compras con débito?	0
El pedido está incompleto	El pedido fue cerrado, el sistema está pendiente de hacer el reembolso.	0
El pedido esta pagado y aparece como NO pagado, por favor solucionar	He pagado y mi pedido ha sido cancelado por email.	0
el pedido lo hice ya hace mas de un mes	Abrir disputa hace un mes y aún estoy esperando respuesta.	0
El pedido recibido no es el acordado	No he recibido el cupón.	0
El producto no va a llegar y no me deja abrir disputa	El sistema no me deja pagar.	0
el proveedor envio un paquete con un solo numero de pedido para dos clientes distintos	¿Cuánto tiempo tengo para devolver un paquete?	0
el recibido el palo selfie inalambrico y yo lo pedi con cable	¿Qué pasa si el pedido no tiene seguimiento y no lo he recibido?	0
el recibido el palo selfie inalambrico y yo lo pedi con cable	¿Es lo mismo el número de pedido y el número de seguimiento?	0
El rembolso tiene un error del tipo de cambio	¿Cuál es el tipo de cambio del dólar para hoy sobre la compra de producción en su página?	0
el tiempo de proteccion terminó	¿Cuánto tarda el tiempo de procesamiento?	0
el tiempo de proteccion terminó	¿Puedo acortar el tiempo de procesamiento?	0
el vendedor aprobo la cancelacion, cuando recibo el reembolso?	El vendedor no quiere aprobar el reembolso.	0
el vendedor aprobo la cancelacion, cuando recibo el reembolso?	El vendedor aceptó reembolsar el dinero, ¿cómo lo recibo?	0
el vendedor cerro la disputa	El vendedor me dijo que podía reabrir la disputa.	0
el vendedor dice que no lo he pagado	Me pregunto cuándo recibiré el artículo que he pagado.	0
el vendedor dice que no me lo van a pagar	El vendedor me dijo que no es posible enviarme el artículo.	0
el vendedor me dice que genere orden de compra y ellos cambiaran el precio entonces puedo comprar	¿Qué haces entonces, si no puedes contactar con el vendedor?	0
el vendedor me pidio cancelará mi pedido por problemas de mensajeria a MExico	¿Se me reembolsará si el vendedor no consigue enviar mi pedido?	0
el vendedor me pidio cancelará mi pedido por problemas de mensajeria a MExico	El vendedor me envía el paquete por envío gratuito en lugar de EMS.	0
El vendedor no contesta los mensajes	¿Cómo le envío mensajes al vendedor?	0
el vendedor no contesta mi mensaje	¿Cómo respondo al mensaje del vendedor?	0
el vendedor no me envio el producto y me ha bloqueado	El vendedor me pide ahora más dinero por el producto.	0
el vendedor quedo en enviarme las piezas para arreglar una pulsera que compre hace unos meses, porque venia con defecto de fabrica, aun no pasa nada que debo hacer?	Una disputa abierta hace tiempo. El vendedor no dice nada.	0
El vendedor se niega a darme la garantía de un producto estropeado	¿Podéis darme el nombre y la dirección del vendedor?	0
el vendedor subio el precio despues de realizar el pedido y no acepta que cancele el pedido	El vendedor no respeta el pedido.	0
el vendedor tiene un precio me ha cobrado mas caro	El vendedor ya no tiene stock del artículo.	0
En agosto he hecho un pedido con sesión de invitada	No he hecho un pedido, pero he recibido un email de pago.	0
en el estatus de mi pedido dice entregado y a mi no me ha llegado nada	En el sitio web dice que mi pedido ya ha sido entregado, pero no lo he recibido.	1
En espera de recepción que significa	¿Qué significa Pendiente de pago?	0
en la descripción del mismo, viene un reloj grande impreso en la lamina (en el resto de laminas, no, solo esa) pensando que era una marca de agua o similar	¿Cómo puedo pagar todos mis productos en la cesta de la compra en un solo pago?	0
en mi disputa el pedido ya fue recibido si cancelo la disputa le darian el dinero al vendedor	Abrí una disputa, pero el vendedor la rechazó y se quedó con mi dinero.	0
en mi disputa el pedido ya fue recibido si cancelo la disputa le darian el dinero al vendedor	¿Qué pasará si el vendedor aprueba la disputa?	0
entienda que llevo mas de cuatro meses esperando el producto	Estoy esperando a que se complete la mediación. Ya lleva meses.	0
Entiendo ,entonces para retirar ese dinero cuales serian las opciones que tengo ?	No hay transferencia bancaria en las opciones de pago.	0
entiendo entonces que solo tengo derecho a recibir el reembolso y no el pedido entonces	Tengo que comprar el producto, pero no entiendo las tallas.	0
Envie el producto y a ferrado la disputa	Tengo una disputa y la compañía no ha hecho nada para resolver el problema.	0
es que no entiendo que esta pasando con el pago	¿Cómo sé que esta es una compañía legítima?	0
es que no he recibido mis pedidos, y los pedí hace más de un mes	Pulsé accidentalmente el botón de confirmar el pedido y no he recibido los productos.	0
es que no puedo entrar ami cent	No puedo entrar en mi cuenta.	1
es que no tengo el pedido	Pagué un pedido y está congelado, ¿qué tengo que hacer?	0
es un numero de apelacion	¿Recibiré un email de notificación si mi pedido es cancelado?	0
es verdad que estoy obligada a pagar con los gastos de envio para devolver el producto	He recibido un email muy ofensivo de un comerciante con el que estoy en disputa.	0
esas preguntas no solucionan mi problema	Tengo un problema pagando con mi tarjeta de crédito.	0
Esas respuestas no contestan mi pregunta,	Quiero cancelar una disputa escalada, excepto las respuestas del vendedor.	0
Ese último mensaje lo envié por error, no hay disputa finalizada porque ni siquiera se ha abierto.	Confirmé accidentalmente la recepción del paquete, el paquete ni siquiera ha llegado.	0
esq en mi celular me aparece que esta por llegar mi producto y en la pagina me dice que aun no llega, cual es el mas real?	El vendedor prometió que si cancelaba la disputa me haría el reembolso. ¿Puedo confiar en él?	0
Esta finalizado y no contesta	He hecho un pago online y ha finalizado.	0
estaba tratando de abrir una disputa pero dice que el periodo caduco	Estoy intentando pagar con una tarjeta Visa de crédito, pero siempre dice que ha fallado el pago.	0
estaba tratando de abrir una disputa pero dice que el periodo caduco	No soy capaz de abrir una disputa.	0
estaba tratando de abrir una disputa pero dice que el periodo caduco	¿Cómo puedo extender el periodo de recepción del envío?	0
este vendedor esta engañando a los usuarios	¿Pueden decirme si este vendedor es bueno o no?	0
esto es una estafa. si no resuelven mi problema acudiré a poner una denuncia	No puedo poner una nueva dirección.	0
esto es una estafa. si no resuelven mi problema acudiré a poner una denuncia	Tengo un problema con mi pedido en aduana. ¿Pueden enviarme una copia de mi factura?	0
esto es una estafa. si no resuelven mi problema acudiré a poner una denuncia	¿Cómo consulto mi denuncia de abuso sobre valoraciones?	0
Estoy en disputa con un vendedor	Estoy buscando un vendedor al que pedí antes. ¿Pueden ayudarme?	0
estoy en espera de una respuesta por mi problema	Mi pedido está aún en espera de ser enviado.	0
estoy esperando mi apelación	¿Por qué estoy esperando la respuesta de la otra parte?	0
estoy esperando respuesta a los antecedentes enviados a Jose	Aún estoy esperando mi reembolso parcial por este pedido.	0
Estoy esperando respuesta del vendedor paran no cancelar el pedido sino que me cambie la talla	Abrir disputa hace un mes y aún estoy esperando respuesta.	0
Estoy esperando respuesta del vendedor paran no cancelar el pedido sino que me cambie la talla	Estoy esperando el reembolso de un producto.	0
Estoy esperando una respuesta	Estoy esperando mi reembolso. ¿Cuándo lo tendré?	0
Estoy hablando con una máquina???	Estoy teniendo problemas con un vendedor. ¿Qué puedo hacer?	0
Estoy hablando con una máquina???	No estoy satisfecho con el resultado de la reclamación.	0
Estoy intentando abrir disputas de pedidos que tengo que devolver, pero al darle a enviar no lo envía	Quiero saber cuánto tengo que esperar si estoy en España.	0
estoy intentando hace un rato realizar unos pagos y tengo un mensaje de	Estoy intentando responder un mensaje, pero el programa no acepta texto.	0
estoy perdiendo mi tiempo y dinero con ustedes?	Mi tiempo de procesamiento ha terminado y quiero extenderlo.	0
Eva, sos una porquería!!!!	¿Cómo respondo a una valoración?	0
Eva, sos una porquería!!!!	Quiero cancelar una compra.	0
Fui al Correo a retirar mi paquete y dice que lo devolvieron a origen	Dice que mi cuenta no existe.	0
Gracias,.. he pagado un pedido por paypal, pero el vendedor me dice que aun no se acredita.	El vendedor no tiene el producto por el que he pagado.	0
hablar con atención al cliente	Me gustaría hablar con un agente de atención al cliente.	1
hace dias el vendedor amplio la proteccion del pedido	Acepté la solución del vendedor por error.	0
hace unos dias tuve problemas para realizar mi compra,me solicitaron que enviara unos documentos para verificar mi identidad y ya los envie, es por eso que quiero saber si ya esta resuelto el problema	¿Cuándo tengo que verificar mi identidad al hacer un pedido?	0
hace unos meses compre unas pulseras de ambar, llegaron y al mes una se rompio, se abria sola, al parecer venia malo de fabrica ya que se giraba solo, le mande un mensaje al vendedor y me dijo que me enviaria ambar para yo arreglarla le dije que si era pos	No quiero que mi email se muestre al proveedor.	0
hace unos meses compre unas pulseras de ambar, llegaron y todas las fotos de una sola canción, una sola foto, un par de venia malo de fabrica y que se giraba en solitario, el mensaje un mensaje al vendedor y me dijo que me enviara ambar para yo arreglarla	¿Cómo puedo poner todos los productos en la Cesta para tener una sola orden de pago?	0
hago lo que me dicen pero no me da solucion ya que no me carga las fotos	¿Cómo puedo acceder a/leer las valoraciones que los vendedores me han dado?	0
HAGO TODO LOS PASOS PERO NO ME DEJA DICE ERROR	Cuando recibo el email con mi pedido hago clic en él, pero dice que no puedo verlo.	0
han ampliado el tiempo de proteccion varias veces	¿Puedo hacer varias listas de deseos?	0
han pasado ya varios días y necesito comprar los vestido	Quiero comprar varios productos del mismo vendedor.	0
hasta ahora no me ha llegado a mi banco	Mi pedido fue cancelado, pero me cobraron del banco.	0
Hay que abrir una disputa por cada articulo	Me gustaría abrir una disputa por el pedido.	0
he anulado el pedido y me lo han cobrado, y quiero recuperar la compra	Quiero saber por qué me han cobrado de más por mi pedido.	0
He cambiado la tarjeta donde tienen que hacer la devolucion	He confirmado la recepción por error, ¿qué puedo hacer?	0
he cancelado un pedido pero ya me han descontado el dinero del banco	Pagué por un pedido, pero fue cancelado. El vendedor no ha devuelto el dinero.	0
he cancelado un pedido y me lo han cobrado	¿Por qué me han cobrado dos veces un pedido?	0
he cancelado un pedido y no he recibido el reembolso	Pedido cancelado por el vendedor, y no he recibido el dinero.	0
he comprado un movil hace un mes y ha dejado de funcionar,se apaga solo, no consigo encenderlo	He comprado varias cosas y cada artículo tiene un vendedor diferente. Quiero comprar todo de un solo vendedor.	0
he comprado un producto y quisiera anularlo y no puedo	Compré un producto y no he recibido un email de confirmación.	0
he comprado un producto y quisiera anularlo y no puedo	Pedí un producto y nunca lo recibí.	0
he comprado varias veces diversos productos desde china, pero ahora que quiero comprar un telefono, me doy cuenta que ya no envían a mi país	Ahora me ha llegado un email que dice que mi pedido ha sido cancelado porque no pagué.	0
he comprado varias veces diversos productos desde china, pero ahora que quiero comprar un telefono, me doy cuenta que ya no envían a mi país	En el sitio web dice que mi pedido ya ha sido entregado, pero no lo he recibido.	0
he ido al articulo en cuestion y no veo como le debo hacer ya que esta cerrada...	Ya he pagado el pedido y aparece como Pedido sospechoso.	0
he pagado pero no sale en mis pedidos	¿Puedo usar mis cupones en pedidos combinados?	0
he perdido el numero de pedido	He perdido mi contraseña.	0
he perdido el numero de pedido	No he recibido el pedido y el número de seguimiento que me dieron está mal.	0
he recibido mi pedido pero esta incompleto	He pedido productos, pero no he recibido mi pedido.	0
he solicitado una cancelacion	He usado una MasterCard, pero no funciona.	0
he tratado de hacer una compra desde hace una semana pero cuando voy a apagar me sale que no puedo	Hice una compra, pero la tienda no existe.	0
he verificado varias veces mis datos,	¿Por qué he pagado dos veces?	0
he visto en mi pedido que lo han mandado de nuevo al remitente	La información de seguimiento sugiere que los productos han sido devueltos al remitente.	1
